#NUM,NUM,NUM,TEXT,TEXT,TEXT,TEXT,NUM,NUM,NUM,NUM,TEXT,TEXT,NUM,TEXT,NUM,NUM,TEXT,TEXT
id,group,type,comments,name,desc,icon,level,cycle,timeBeginId,timeEndId,goalType,goalParam,goalCount,rewardId,expK,expB,speechId,path
8022,16,2,完成3次许愿树（经验）,biaoti8007,mubiao8007,task_rmb_icon,12,2,107,108,holeexpenter,,3,80007,0,0,,13_3
8017,16,2,完成2次许愿树（金币）,biaoti8007,mubiao8017,task_rmb_icon,12,2,109,103,holecoinenter,,2,80017,0,0,,13_3
8018,16,2,完成2次许愿树（经验）,biaoti8007,mubiao8018,task_rmb_icon,12,2,109,103,holeexpenter,,2,80017,0,0,,13_3
8008,17,2,通关3次挑战副本,biaoti8008,mubiao8008,task_rmb_icon,12,2,-1,-1,hard,,3,80008,0,0,,
8009,18,2,完成竞技场5次,biaoti8009,mubiao8009,task_rmb_icon,15,2,-1,-1,arenaenter,,5,80009,0,0,,13_2
8010,19,2,钻石换金币1次,biaoti8010,mubiao8010,task_rmb_icon,18,2,-1,-1,buycoin,,1,80010,0,0,,11
8011,20,2,使用体力药,biaoti8011,mubiao8011,task_rmb_icon,18,2,-1,-1,useitem-x,50005|50006|50007,1,80011,0,0,,
8013,22,2,完成工会赠体力,biaoti8013,mubiao8013,task_rmb_icon,20,2,-1,-1,guildfatigue,,3,80013,0,0,,7_3
8014,23,2,公会许愿,biaoti8014,mubiao8014,task_rmb_icon,20,2,-1,-1,guildpray,,1,80014,0,0,,7_6
8012,21,2,完成大冒险,biaoti8012,mubiao8012,task_rmb_icon,22,2,-1,-1,adventure,,1,80012,0,0,,13_1
8015,24,2,完成17个每日,biaoti8015,mubiao8015,task_rmb_icon,22,2,-1,-1,questtype-x,2,17,80015,0,0,,
8023,25,2,完成1次神话挑战者,biaoti8023,mubiao8023,task_rmb_icon,15,2,-1,-1,mythoenter,,1,80023,0,0,,13_5
8024,26,2,完成1次神怪入侵,biaoti8024,mubiao8024,task_rmb_icon,28,2,-1,-1,boss,,1,80024,0,0,,13_6
9001,1000,2,午饭,tili1,tilitips1,task_rmb_icon,1,2,301,302,free,,1,tili1,0,0,,
9002,1000,2,晚饭,tili2,tilitips2,task_rmb_icon,1,2,303,304,free,,1,tili2,0,0,,
101,51,3,等级提升至5,10001_name,10001_miaoshu,task_rmb_icon,1,1,-1,-1,level,,5,10001_reward,0,0,,
102,51,3,等级提升至10,10002_name,10002_miaoshu,task_rmb_icon,5,1,-1,-1,level,,10,10002_reward,0,0,,
103,51,3,等级提升至15,10003_name,10003_miaoshu,task_rmb_icon,10,1,-1,-1,level,,15,10003_reward,0,0,,
104,51,3,等级提升至20,10004_name,10004_miaoshu,task_rmb_icon,15,1,-1,-1,level,,20,10004_reward,0,0,,
105,51,3,等级提升至25,10005_name,10005_miaoshu,task_rmb_icon,20,1,-1,-1,level,,25,10005_reward,0,0,,
106,51,3,等级提升至30,10006_name,10006_miaoshu,task_rmb_icon,25,1,-1,-1,level,,30,10006_reward,0,0,,
107,51,3,等级提升至35,10007_name,10007_miaoshu,task_rmb_icon,30,1,-1,-1,level,,35,10007_reward,0,0,,
108,51,3,等级提升至40,10008_name,10008_miaoshu,task_rmb_icon,35,1,-1,-1,level,,40,10008_reward,0,0,,
109,51,3,等级提升至45,10009_name,10009_miaoshu,task_rmb_icon,40,1,-1,-1,level,,45,10009_reward,0,0,,
110,51,3,等级提升至50,10010_name,10010_miaoshu,task_rmb_icon,45,1,-1,-1,level,,50,10010_reward,0,0,,
111,51,3,等级提升至55,10011_name,10011_miaoshu,task_rmb_icon,50,1,-1,-1,level,,55,10011_reward,0,0,,
112,51,3,等级提升至60,10012_name,10012_miaoshu,task_rmb_icon,55,1,-1,-1,level,,60,10012_reward,0,0,,
113,52,3,完成副本10,10013_name,10013_miaoshu,task_rmb_icon,1,1,-1,-1,all,,10,10013_reward,0,0,,
114,52,3,完成副本50,10014_name,10014_miaoshu,task_rmb_icon,15,1,-1,-1,all,,50,10014_reward,0,0,,
115,52,3,完成副本100,10015_name,10015_miaoshu,task_rmb_icon,20,1,-1,-1,all,,100,10015_reward,0,0,,
116,52,3,完成副本500,10016_name,10016_miaoshu,task_rmb_icon,30,1,-1,-1,all,,500,10016_reward,0,0,,
117,52,3,完成副本1000,10017_name,10017_miaoshu,task_rmb_icon,35,1,-1,-1,all,,1000,10017_reward,0,0,,
118,52,3,完成副本5000,10018_name,10018_miaoshu,task_rmb_icon,50,1,-1,-1,all,,5000,10018_reward,0,0,,
119,52,3,完成副本10000,10019_name,10019_miaoshu,task_rmb_icon,55,1,-1,-1,all,,10000,10019_reward,0,0,,
120,53,3,复活1次通关副本1,10020_name,10020_miaoshu,task_rmb_icon,15,1,-1,-1,instancewinrevive-x,1,1,10020_reward,0,0,,
121,53,3,复活1次通关副本5,10021_name,10021_miaoshu,task_rmb_icon,15,1,-1,-1,instancewinrevive-x,1,5,10021_reward,0,0,,
122,53,3,复活1次通关副本10,10022_name,10022_miaoshu,task_rmb_icon,15,1,-1,-1,instancewinrevive-x,1,10,10022_reward,0,0,,
123,53,3,复活3次通关副本1,10023_name,10023_miaoshu,task_rmb_icon,15,1,-1,-1,instancewinrevive-x,3,1,10023_reward,0,0,,
124,53,3,复活3次通关副本5,10024_name,10024_miaoshu,task_rmb_icon,15,1,-1,-1,instancewinrevive-x,3,5,10024_reward,0,0,,
125,53,3,复活3次通关副本10,10025_name,10025_miaoshu,task_rmb_icon,15,1,-1,-1,instancewinrevive-x,3,10,10025_reward,0,0,,
126,54,3,剩余1只宠物过关1,10026_name,10026_miaoshu,task_rmb_icon,15,1,-1,-1,instanceleftmonster-x,1,1,10026_reward,0,0,,
127,54,3,剩余1只宠物过关5,10027_name,10027_miaoshu,task_rmb_icon,15,1,-1,-1,instanceleftmonster-x,1,5,10027_reward,0,0,,
128,54,3,剩余1只宠物过关10,10028_name,10028_miaoshu,task_rmb_icon,15,1,-1,-1,instanceleftmonster-x,1,10,10028_reward,0,0,,
129,54,3,携带3只宠物通关精英拉东1,10029_name,10029_miaoshu,task_rmb_icon,99,1,-1,-1,instancemonster-x,3,1,10029_reward,0,0,,
130,54,3,携带3只宠物通关精英大树1,10030_name,10030_miaoshu,task_rmb_icon,99,1,-1,-1,instancemonster-x,3,1,10030_reward,0,0,,
131,54,3,携带3只宠物通关精英美杜莎1,10031_name,10031_miaoshu,task_rmb_icon,99,1,-1,-1,instancemonster-x,3,1,10031_reward,0,0,,
132,54,3,携带3只宠物通关精英铁匠1,10032_name,10032_miaoshu,task_rmb_icon,99,1,-1,-1,instancemonster-x,3,1,10032_reward,0,0,,
133,54,3,携带3只宠物通关精英冰龙1,10033_name,10033_miaoshu,task_rmb_icon,99,1,-1,-1,instancemonster-x,3,1,10033_reward,0,0,,
134,54,3,携带3只宠物通关精英卡戎1,10034_name,10034_miaoshu,task_rmb_icon,99,1,-1,-1,instancemonster-x,3,1,10034_reward,0,0,,
135,55,3,通关金币试炼10,10035_name,10035_miaoshu,task_rmb_icon,15,1,-1,-1,instance-x,midasigong1|midasigong2|midasigong3|midasigong4|midasigong5,10,10035_reward,0,0,,
136,55,3,通关金币试炼50,10036_name,10036_miaoshu,task_rmb_icon,30,1,-1,-1,instance-x,midasigong1|midasigong2|midasigong3|midasigong4|midasigong5,50,10036_reward,0,0,,
137,55,3,通关金币试炼100,10037_name,10037_miaoshu,task_rmb_icon,40,1,-1,-1,instance-x,midasigong1|midasigong2|midasigong3|midasigong4|midasigong5,100,10037_reward,0,0,,
138,55,3,通关金币试炼500,10038_name,10038_miaoshu,task_rmb_icon,55,1,-1,-1,instance-x,midasigong1|midasigong2|midasigong3|midasigong4|midasigong5,500,10038_reward,0,0,,
139,55,3,通关金币试炼1000,10039_name,10039_miaoshu,task_rmb_icon,60,1,-1,-1,instance-x,midasigong1|midasigong2|midasigong3|midasigong4|midasigong5,1000,10039_reward,0,0,,
140,56,3,通关经验试炼10,10040_name,10040_miaoshu,task_rmb_icon,15,1,-1,-1,instance-x,zhifuletu1|zhifuletu2|zhifuletu3|zhifuletu4|zhifuletu5,10,10040_reward,0,0,,
141,56,3,通关经验试炼50,10041_name,10041_miaoshu,task_rmb_icon,30,1,-1,-1,instance-x,zhifuletu1|zhifuletu2|zhifuletu3|zhifuletu4|zhifuletu5,50,10041_reward,0,0,,
142,56,3,通关经验试炼100,10042_name,10042_miaoshu,task_rmb_icon,40,1,-1,-1,instance-x,zhifuletu1|zhifuletu2|zhifuletu3|zhifuletu4|zhifuletu5,100,10042_reward,0,0,,
143,56,3,通关经验试炼500,10043_name,10043_miaoshu,task_rmb_icon,55,1,-1,-1,instance-x,zhifuletu1|zhifuletu2|zhifuletu3|zhifuletu4|zhifuletu5,500,10043_reward,0,0,,
144,56,3,通关经验试炼1000,10044_name,10044_miaoshu,task_rmb_icon,60,1,-1,-1,instance-x,zhifuletu1|zhifuletu2|zhifuletu3|zhifuletu4|zhifuletu5,1000,10044_reward,0,0,,
145,57,3,绿色装备6,10045_name,10045_miaoshu,task_rmb_icon,10,1,-1,-1,equipstage-x,2,6,10045_reward,0,0,,
146,57,3,绿色装备12,10046_name,10046_miaoshu,task_rmb_icon,10,1,-1,-1,equipstage-x,2,12,10046_reward,0,0,,
147,57,3,绿色装备18,10047_name,10047_miaoshu,task_rmb_icon,10,1,-1,-1,equipstage-x,2,18,10047_reward,0,0,,
148,57,3,绿色装备24,10048_name,10048_miaoshu,task_rmb_icon,10,1,-1,-1,equipstage-x,2,24,10048_reward,0,0,,
149,57,3,绿色装备30,10049_name,10049_miaoshu,task_rmb_icon,10,1,-1,-1,equipstage-x,2,30,10049_reward,0,0,,
150,58,3,蓝色装备6,10050_name,10050_miaoshu,task_rmb_icon,20,1,-1,-1,equipstage-x,3,6,10050_reward,0,0,,
151,58,3,蓝色装备12,10051_name,10051_miaoshu,task_rmb_icon,20,1,-1,-1,equipstage-x,3,12,10051_reward,0,0,,
152,58,3,蓝色装备18,10052_name,10052_miaoshu,task_rmb_icon,20,1,-1,-1,equipstage-x,3,18,10052_reward,0,0,,
153,58,3,蓝色装备24,10053_name,10053_miaoshu,task_rmb_icon,20,1,-1,-1,equipstage-x,3,24,10053_reward,0,0,,
154,58,3,蓝色装备30,10054_name,10054_miaoshu,task_rmb_icon,20,1,-1,-1,equipstage-x,3,30,10054_reward,0,0,,
155,59,3,紫色装备6,10055_name,10055_miaoshu,task_rmb_icon,30,1,-1,-1,equipstage-x,4,6,10055_reward,0,0,,
156,59,3,紫色装备12,10056_name,10056_miaoshu,task_rmb_icon,30,1,-1,-1,equipstage-x,4,12,10056_reward,0,0,,
157,59,3,紫色装备18,10057_name,10057_miaoshu,task_rmb_icon,30,1,-1,-1,equipstage-x,4,18,10057_reward,0,0,,
158,59,3,紫色装备24,10058_name,10058_miaoshu,task_rmb_icon,30,1,-1,-1,equipstage-x,4,24,10058_reward,0,0,,
159,59,3,紫色装备30,10059_name,10059_miaoshu,task_rmb_icon,30,1,-1,-1,equipstage-x,4,30,10059_reward,0,0,,
160,60,3,橙色装备6,10060_name,10060_miaoshu,task_rmb_icon,40,1,-1,-1,equipstage-x,5,6,10060_reward,0,0,,
161,60,3,橙色装备12,10061_name,10061_miaoshu,task_rmb_icon,40,1,-1,-1,equipstage-x,5,12,10061_reward,0,0,,
162,60,3,橙色装备18,10062_name,10062_miaoshu,task_rmb_icon,40,1,-1,-1,equipstage-x,5,18,10062_reward,0,0,,
163,60,3,橙色装备24,10063_name,10063_miaoshu,task_rmb_icon,40,1,-1,-1,equipstage-x,5,24,10063_reward,0,0,,
164,60,3,橙色装备30,10064_name,10064_miaoshu,task_rmb_icon,40,1,-1,-1,equipstage-x,5,30,10064_reward,0,0,,
165,61,3,绿色宠物3,10065_name,10065_miaoshu,task_rmb_icon,10,1,-1,-1,petstage-x,1,3,10065_reward,0,0,,
166,61,3,蓝色宠物3,10066_name,10066_miaoshu,task_rmb_icon,15,1,-1,-1,petstage-x,3,3,10066_reward,0,0,,
167,61,3,紫色宠物3,10067_name,10067_miaoshu,task_rmb_icon,30,1,-1,-1,petstage-x,6,3,10067_reward,0,0,,
168,62,3,绿色宠物5,10068_name,10068_miaoshu,task_rmb_icon,10,1,-1,-1,petstage-x,1,5,10068_reward,0,0,,
169,62,3,蓝色宠物5,10069_name,10069_miaoshu,task_rmb_icon,15,1,-1,-1,petstage-x,3,5,10069_reward,0,0,,
170,62,3,紫色宠物5,10070_name,10070_miaoshu,task_rmb_icon,30,1,-1,-1,petstage-x,6,5,10070_reward,0,0,,
171,63,3,技能升级10,10071_name,10071_miaoshu,task_rmb_icon,1,1,-1,-1,upskill,,10,10071_reward,0,0,,
172,63,3,技能升级50,10072_name,10072_miaoshu,task_rmb_icon,1,1,-1,-1,upskill,,50,10072_reward,0,0,,
173,63,3,技能升级100,10073_name,10073_miaoshu,task_rmb_icon,1,1,-1,-1,upskill,,100,10073_reward,0,0,,
174,63,3,技能升级500,10074_name,10074_miaoshu,task_rmb_icon,20,1,-1,-1,upskill,,500,10074_reward,0,0,,
175,63,3,技能升级1000,10075_name,10075_miaoshu,task_rmb_icon,20,1,-1,-1,upskill,,1000,10075_reward,0,0,,
176,63,3,技能升级5000,10076_name,10076_miaoshu,task_rmb_icon,40,1,-1,-1,upskill,,5000,10076_reward,0,0,,
177,63,3,技能升级10000,10077_name,10077_miaoshu,task_rmb_icon,60,1,-1,-1,upskill,,10000,10077_reward,0,0,,
178,64,3,普通商店灵铁10,10078_name,10078_miaoshu,task_rmb_icon,8,1,-1,-1,buyitem-x,11001|11002|11003,10,10078_reward,0,0,,
179,64,3,普通商店灵铁50,10079_name,10079_miaoshu,task_rmb_icon,8,1,-1,-1,buyitem-x,11001|11002|11003,50,10079_reward,0,0,,
180,64,3,普通商店灵铁100,10080_name,10080_miaoshu,task_rmb_icon,8,1,-1,-1,buyitem-x,11001|11002|11003,100,10080_reward,0,0,,
181,64,3,普通商店灵铁500,10081_name,10081_miaoshu,task_rmb_icon,8,1,-1,-1,buyitem-x,11001|11002|11003,500,10081_reward,0,0,,
182,64,3,普通商店灵铁1000,10082_name,10082_miaoshu,task_rmb_icon,8,1,-1,-1,buyitem-x,11001|11002|11003,1000,10082_reward,0,0,,
183,65,3,公会商店开孔石5,10083_name,10083_miaoshu,task_rmb_icon,20,1,-1,-1,buyitem-x,10007,5,10083_reward,0,0,,
184,65,3,公会商店开孔石10,10084_name,10084_miaoshu,task_rmb_icon,20,1,-1,-1,buyitem-x,10007,10,10084_reward,0,0,,
185,66,3,手动商店刷新5,10085_name,10085_miaoshu,task_rmb_icon,8,1,-1,-1,shoprefresh,,5,10085_reward,0,0,,
186,66,3,手动商店刷新10,10086_name,10086_miaoshu,task_rmb_icon,8,1,-1,-1,shoprefresh,,10,10086_reward,0,0,,
187,66,3,手动商店刷新50,10087_name,10087_miaoshu,task_rmb_icon,20,1,-1,-1,shoprefresh,,50,10087_reward,0,0,,
188,66,3,手动商店刷新100,10088_name,10088_miaoshu,task_rmb_icon,20,1,-1,-1,shoprefresh,,100,10088_reward,0,0,,
189,67,3,登顶通天塔1,10089_name,10089_miaoshu,task_rmb_icon,25,1,-1,-1,instance-x,shilianta20|siwangta30,1,10089_reward,0,0,,
190,67,3,登顶通天塔2,10090_name,10090_miaoshu,task_rmb_icon,25,1,-1,-1,instance-x,shilianta20|siwangta30,2,10090_reward,0,0,,
191,67,3,登顶通天塔5,10091_name,10091_miaoshu,task_rmb_icon,25,1,-1,-1,instance-x,shilianta20|siwangta30,5,10091_reward,0,0,,
192,67,3,登顶通天塔10,10092_name,10092_miaoshu,task_rmb_icon,25,1,-1,-1,instance-x,shilianta20|siwangta30,10,10092_reward,0,0,,
193,67,3,登顶通天塔20,10093_name,10093_miaoshu,task_rmb_icon,25,1,-1,-1,instance-x,shilianta20|siwangta30,20,10093_reward,0,0,,
194,67,3,登顶通天塔50,10094_name,10094_miaoshu,task_rmb_icon,25,1,-1,-1,instance-x,shilianta20|siwangta30,50,10094_reward,0,0,,
195,68,3,竞技场胜利10,10095_name,10095_miaoshu,task_rmb_icon,12,1,-1,-1,arenawin,,10,10095_reward,0,0,,
196,68,3,竞技场胜利50,10096_name,10096_miaoshu,task_rmb_icon,20,1,-1,-1,arenawin,,50,10096_reward,0,0,,
197,68,3,竞技场胜利100,10097_name,10097_miaoshu,task_rmb_icon,25,1,-1,-1,arenawin,,100,10097_reward,0,0,,
198,68,3,竞技场胜利500,10098_name,10098_miaoshu,task_rmb_icon,40,1,-1,-1,arenawin,,500,10098_reward,0,0,,
199,69,3,竞技场失败10,10099_name,10099_miaoshu,task_rmb_icon,12,1,-1,-1,arenalose,,10,10099_reward,0,0,,
200,69,3,竞技场失败50,10100_name,10100_miaoshu,task_rmb_icon,20,1,-1,-1,arenalose,,50,10100_reward,0,0,,
201,69,3,竞技场失败100,10101_name,10101_miaoshu,task_rmb_icon,25,1,-1,-1,arenalose,,100,10101_reward,0,0,,
202,69,3,竞技场失败500,10102_name,10102_miaoshu,task_rmb_icon,40,1,-1,-1,arenalose,,500,10102_reward,0,0,,
203,70,3,竞技场平局10,10103_name,10103_miaoshu,task_rmb_icon,12,1,-1,-1,arenadraw,,10,10103_reward,0,0,,
204,70,3,竞技场平局50,10104_name,10104_miaoshu,task_rmb_icon,20,1,-1,-1,arenadraw,,50,10104_reward,0,0,,
205,70,3,竞技场平局100,10105_name,10105_miaoshu,task_rmb_icon,25,1,-1,-1,arenadraw,,100,10105_reward,0,0,,
206,71,3,竞技场次数10,10106_name,10106_miaoshu,task_rmb_icon,12,1,-1,-1,arenaenter,,10,10106_reward,0,0,,
207,71,3,竞技场次数50,10107_name,10107_miaoshu,task_rmb_icon,20,1,-1,-1,arenaenter,,50,10107_reward,0,0,,
208,71,3,竞技场次数100,10108_name,10108_miaoshu,task_rmb_icon,25,1,-1,-1,arenaenter,,100,10108_reward,0,0,,
209,71,3,竞技场次数500,10109_name,10109_miaoshu,task_rmb_icon,40,1,-1,-1,arenaenter,,500,10109_reward,0,0,,
210,71,3,竞技场次数1000,10110_name,10110_miaoshu,task_rmb_icon,50,1,-1,-1,arenaenter,,1000,10110_reward,0,0,,
211,72,3,竞技场防守胜利10,10111_name,10111_miaoshu,task_rmb_icon,12,1,-1,-1,arenadefencewin,,10,10111_reward,0,0,,
212,72,3,竞技场防守胜利20,10112_name,10112_miaoshu,task_rmb_icon,12,1,-1,-1,arenadefencewin,,20,10112_reward,0,0,,
213,72,3,竞技场防守胜利50,10113_name,10113_miaoshu,task_rmb_icon,12,1,-1,-1,arenadefencewin,,50,10113_reward,0,0,,
214,73,3,合成3级纹章共10个,10114_name,10114_miaoshu,task_rmb_icon,15,1,-1,-1,synlevel-x,3,10,10114_reward,0,0,,
215,73,3,合成3级纹章共50个,10115_name,10115_miaoshu,task_rmb_icon,15,1,-1,-1,synlevel-x,3,50,10115_reward,0,0,,
216,73,3,合成4级纹章共10个,10116_name,10116_miaoshu,task_rmb_icon,15,1,-1,-1,synlevel-x,4,10,10116_reward,0,0,,
217,73,3,合成5级纹章共5个,10117_name,10117_miaoshu,task_rmb_icon,15,1,-1,-1,synlevel-x,5,5,10117_reward,0,0,,
218,73,3,合成6级纹章共1个,10118_name,10118_miaoshu,task_rmb_icon,15,1,-1,-1,synlevel-x,6,1,10118_reward,0,0,,
219,74,3,开孔10,10119_name,10119_miaoshu,task_rmb_icon,20,1,-1,-1,equipslot,,10,10119_reward,0,0,,
220,74,3,开孔50,10120_name,10120_miaoshu,task_rmb_icon,20,1,-1,-1,equipslot,,50,10120_reward,0,0,,
221,74,3,开孔100,10121_name,10121_miaoshu,task_rmb_icon,20,1,-1,-1,equipslot,,100,10121_reward,0,0,,
222,74,3,开孔500,10122_name,10122_miaoshu,task_rmb_icon,20,1,-1,-1,equipslot,,500,10122_reward,0,0,,
223,75,3,拥有镶嵌4个纹章的装备1,10123_name,10123_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4,,1,10123_reward,0,0,,
224,75,3,拥有镶嵌4个纹章的装备6,10124_name,10124_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4,,6,10124_reward,0,0,,
225,75,3,拥有镶嵌4个纹章的装备12,10125_name,10125_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4,,12,10125_reward,0,0,,
226,75,3,拥有镶嵌4个纹章的装备18,10126_name,10126_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4,,18,10126_reward,0,0,,
227,75,3,拥有镶嵌4个纹章的装备24,10127_name,10127_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4,,24,10127_reward,0,0,,
228,75,3,拥有镶嵌4个纹章的装备30,10128_name,10128_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4,,30,10128_reward,0,0,,
229,76,3,拥有镶嵌4个相同纹章的装备1,10129_name,10129_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4same,1|2|3|4|5|6|7|8|9,1,10129_reward,0,0,,
230,76,3,拥有镶嵌4个相同纹章的装备6,10130_name,10130_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4same,1|2|3|4|5|6|7|8|9,6,10130_reward,0,0,,
231,76,3,拥有镶嵌4个相同纹章的装备12,10131_name,10131_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4same,1|2|3|4|5|6|7|8|9,12,10131_reward,0,0,,
232,76,3,拥有镶嵌4个相同纹章的装备18,10132_name,10132_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4same,1|2|3|4|5|6|7|8|9,18,10132_reward,0,0,,
233,76,3,拥有镶嵌4个相同纹章的装备24,10133_name,10133_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4same,1|2|3|4|5|6|7|8|9,24,10133_reward,0,0,,
234,76,3,拥有镶嵌4个相同纹章的装备30,10134_name,10134_miaoshu,task_rmb_icon,51,1,-1,-1,equipinlay4same,1|2|3|4|5|6|7|8|9,30,10134_reward,0,0,,
235,77,3,购买金币5,10135_name,10135_miaoshu,task_rmb_icon,20,1,-1,-1,buycoin,,5,10135_reward,0,0,,
236,77,3,购买金币50,10136_name,10136_miaoshu,task_rmb_icon,20,1,-1,-1,buycoin,,50,10136_reward,0,0,,
237,77,3,购买金币100,10137_name,10137_miaoshu,task_rmb_icon,25,1,-1,-1,buycoin,,100,10137_reward,0,0,,
238,77,3,购买金币500,10138_name,10138_miaoshu,task_rmb_icon,30,1,-1,-1,buycoin,,500,10138_reward,0,0,,
239,78,3,公会许愿7,10139_name,10139_miaoshu,task_rmb_icon,20,1,-1,-1,guildpray-x,1|2|3,7,10139_reward,0,0,,
240,78,3,公会许愿15,10140_name,10140_miaoshu,task_rmb_icon,30,1,-1,-1,guildpray-x,1|2|3,15,10140_reward,0,0,,
241,78,3,公会许愿25,10141_name,10141_miaoshu,task_rmb_icon,30,1,-1,-1,guildpray-x,1|2|3,25,10141_reward,0,0,,
242,78,3,公会许愿50,10142_name,10142_miaoshu,task_rmb_icon,30,1,-1,-1,guildpray-x,1|2|3,50,10142_reward,0,0,,
243,78,3,公会许愿100,10143_name,10143_miaoshu,task_rmb_icon,40,1,-1,-1,guildpray-x,1|2|3,100,10143_reward,0,0,,
244,79,3,梦之许愿1,10144_name,10144_miaoshu,task_rmb_icon,20,1,-1,-1,guildpray-x,3,1,10144_reward,0,0,,
245,79,3,梦之许愿7,10145_name,10145_miaoshu,task_rmb_icon,20,1,-1,-1,guildpray-x,3,7,10145_reward,0,0,,
246,79,3,梦之许愿15,10146_name,10146_miaoshu,task_rmb_icon,30,1,-1,-1,guildpray-x,3,15,10146_reward,0,0,,
247,79,3,梦之许愿25,10147_name,10147_miaoshu,task_rmb_icon,30,1,-1,-1,guildpray-x,3,25,10147_reward,0,0,,
248,79,3,梦之许愿50,10148_name,10148_miaoshu,task_rmb_icon,40,1,-1,-1,guildpray-x,3,50,10148_reward,0,0,,
249,80,3,开启公会任务1,10149_name,10149_miaoshu,task_rmb_icon,20,1,-1,-1,guildquestopen,,1,10149_reward,0,0,,
250,80,3,开启公会任务7,10150_name,10150_miaoshu,task_rmb_icon,20,1,-1,-1,guildquestopen,,7,10150_reward,0,0,,
251,80,3,开启公会任务15,10151_name,10151_miaoshu,task_rmb_icon,20,1,-1,-1,guildquestopen,,15,10151_reward,0,0,,
252,80,3,开启公会任务25,10152_name,10152_miaoshu,task_rmb_icon,30,1,-1,-1,guildquestopen,,25,10152_reward,0,0,,
253,81,3,完成公会任务7,10153_name,10153_miaoshu,task_rmb_icon,20,1,-1,-1,guildquest,,7,10153_reward,0,0,,
254,81,3,完成公会任务15,10154_name,10154_miaoshu,task_rmb_icon,20,1,-1,-1,guildquest,,15,10154_reward,0,0,,
255,81,3,完成公会任务50,10155_name,10155_miaoshu,task_rmb_icon,30,1,-1,-1,guildquest,,50,10155_reward,0,0,,
256,81,3,完成公会任务100,10156_name,10156_miaoshu,task_rmb_icon,40,1,-1,-1,guildquest,,100,10156_reward,0,0,,
257,82,3,送体力达到10,10157_name,10157_miaoshu,task_rmb_icon,30,1,-1,-1,guildfatigue,,10,10157_reward,0,0,,
258,82,3,送体力达到20,10158_name,10158_miaoshu,task_rmb_icon,30,1,-1,-1,guildfatigue,,20,10158_reward,0,0,,
259,82,3,送体力达到50,10159_name,10159_miaoshu,task_rmb_icon,40,1,-1,-1,guildfatigue,,50,10159_reward,0,0,,
260,82,3,送体力达到100,10160_name,10160_miaoshu,task_rmb_icon,50,1,-1,-1,guildfatigue,,100,10160_reward,0,0,,
261,82,3,送体力达到500,10161_name,10161_miaoshu,task_rmb_icon,60,1,-1,-1,guildfatigue,,500,10161_reward,0,0,,
262,82,3,送体力达到1000,10162_name,10162_miaoshu,task_rmb_icon,60,1,-1,-1,guildfatigue,,1000,10162_reward,0,0,,
263,83,3,分解操作10,10163_name,10163_miaoshu,task_rmb_icon,22,1,-1,-1,break,,10,10163_reward,0,0,,
264,83,3,分解操作50,10164_name,10164_miaoshu,task_rmb_icon,22,1,-1,-1,break,,50,10164_reward,0,0,,
265,83,3,分解操作100,10165_name,10165_miaoshu,task_rmb_icon,22,1,-1,-1,break,,100,10165_reward,0,0,,
266,83,3,分解操作500,10166_name,10166_miaoshu,task_rmb_icon,22,1,-1,-1,break,,500,10166_reward,0,0,,
267,83,3,分解操作1000,10167_name,10167_miaoshu,task_rmb_icon,22,1,-1,-1,break,,1000,10167_reward,0,0,,
268,84,3,碎片合成10,10168_name,10168_miaoshu,task_rmb_icon,10,1,-1,-1,petmix,,10,10168_reward,0,0,,
269,84,3,碎片合成20,10169_name,10169_miaoshu,task_rmb_icon,15,1,-1,-1,petmix,,20,10169_reward,0,0,,
270,84,3,碎片合成50,10170_name,10170_miaoshu,task_rmb_icon,25,1,-1,-1,petmix,,50,10170_reward,0,0,,
271,84,3,碎片合成100,10171_name,10171_miaoshu,task_rmb_icon,30,1,-1,-1,petmix,,100,10171_reward,0,0,,
272,85,3,使用体力药10,10172_name,10172_miaoshu,task_rmb_icon,15,1,-1,-1,useitem-x,50005|50006|50007,10,10172_reward,0,0,,
273,85,3,使用体力药50,10173_name,10173_miaoshu,task_rmb_icon,20,1,-1,-1,useitem-x,50005|50006|50007,50,10173_reward,0,0,,
274,85,3,使用体力药100,10174_name,10174_miaoshu,task_rmb_icon,25,1,-1,-1,useitem-x,50005|50006|50007,100,10174_reward,0,0,,
275,85,3,使用体力药200,10175_name,10175_miaoshu,task_rmb_icon,30,1,-1,-1,useitem-x,50005|50006|50007,200,10175_reward,0,0,,
276,85,3,使用体力药500,10176_name,10176_miaoshu,task_rmb_icon,40,1,-1,-1,useitem-x,50005|50006|50007,500,10176_reward,0,0,,
