#TEXT,TEXT,TEXT
id,chinese,english
tips_30022_SageStone_2,寄宿着海洋之力的纹章，镶嵌在装备上可以提高30智力。,An Insignia containing the power of the seas. Embed into a piece of Equipment to increase INT by 30.
tips_30023_SageStone_3,寄宿着海洋之力的纹章，镶嵌在装备上可以提高55智力。,An Insignia containing the power of the seas. Embed into a piece of Equipment to increase INT by 55.
tips_30024_SageStone_4,寄宿着海洋之力的纹章，镶嵌在装备上可以提高90智力。,An Insignia containing the power of the seas. Embed into a piece of Equipment to increase INT by 90.
tips_30025_SageStone_5,寄宿着海洋之力的纹章，镶嵌在装备上可以提高140智力。,An Insignia containing the power of the seas. Embed into a piece of Equipment to increase INT by 140.
tips_30026_SageStone_6,寄宿着海洋之力的纹章，镶嵌在装备上可以提高200智力。,An Insignia containing the power of the seas. Embed into a piece of Equipment to increase INT by 200.
tips_30031_VitalityStone_1,寄宿着火炎之力的纹章，镶嵌在装备上可以提高15力量。,An Insignia containing the power of the fire. Embed into a piece of Equipment to increase STR by 15.
tips_30032_VitalityStone_2,寄宿着火炎之力的纹章，镶嵌在装备上可以提高30力量。,An Insignia containing the power of the fire. Embed into a piece of Equipment to increase STR by 30.
tips_30033_VitalityStone_3,寄宿着火炎之力的纹章，镶嵌在装备上可以提高55力量。,An Insignia containing the power of the fire. Embed into a piece of Equipment to increase STR by 55.
tips_30034_VitalityStone_4,寄宿着火炎之力的纹章，镶嵌在装备上可以提高90力量。,An Insignia containing the power of the fire. Embed into a piece of Equipment to increase STR by 90.
tips_30035_VitalityStone_5,寄宿着火炎之力的纹章，镶嵌在装备上可以提高140力量。,An Insignia containing the power of the fire. Embed into a piece of Equipment to increase STR by 140.
tips_30036_VitalityStone_6,寄宿着火炎之力的纹章，镶嵌在装备上可以提高200力量。,An Insignia containing the power of the fire. Embed into a piece of Equipment to increase STR by 200.
tips_30041_BastionStone_1,寄宿着大地之力的纹章，镶嵌在装备上可以提高20防御。,An Insignia containing the power of the Earth. Embed into a piece of Equipment to increase DEF by 20.
tips_30042_BastionStone_2,寄宿着大地之力的纹章，镶嵌在装备上可以提高40防御。,An Insignia containing the power of the Earth. Embed into a piece of Equipment to increase DEF by 40.
tips_30043_BastionStone_3,寄宿着大地之力的纹章，镶嵌在装备上可以提高70防御。,An Insignia containing the power of the Earth. Embed into a piece of Equipment to increase DEF by 70.
tips_30044_BastionStone_4,寄宿着大地之力的纹章，镶嵌在装备上可以提高110防御。,An Insignia containing the power of the Earth. Embed into a piece of Equipment to increase DEF by 110.
tips_30045_BastionStone_5,寄宿着大地之力的纹章，镶嵌在装备上可以提高170防御。,An Insignia containing the power of the Earth. Embed into a piece of Equipment to increase DEF by 170.
tips_30046_BastionStone_6,寄宿着大地之力的纹章，镶嵌在装备上可以提高250防御。,An Insignia containing the power of the Earth. Embed into a piece of Equipment to increase DEF by 250.
tips_30051_HasteStone_1,寄宿着疾风之力的纹章，镶嵌在装备上可以提高1速度。,An Insignia containing the power of the wind. Embed into a piece of Equipment to increase SPD by 1.
tips_30052_HasteStone_2,寄宿着疾风之力的纹章，镶嵌在装备上可以提高2速度。,An Insignia containing the power of the wind. Embed into a piece of Equipment to increase SPD by 2.
tips_30053_HasteStone_3,寄宿着疾风之力的纹章，镶嵌在装备上可以提高4速度。,An Insignia containing the power of the wind. Embed into a piece of Equipment to increase SPD by 4.
tips_30054_HasteStone_4,寄宿着疾风之力的纹章，镶嵌在装备上可以提高6速度。,An Insignia containing the power of the wind. Embed into a piece of Equipment to increase SPD by 6.
tips_30055_HasteStone_5,寄宿着疾风之力的纹章，镶嵌在装备上可以提高8速度。,An Insignia containing the power of the wind. Embed into a piece of Equipment to increase SPD by 8.
tips_30056_HasteStone_6,寄宿着疾风之力的纹章，镶嵌在装备上可以提高10速度。,An Insignia containing the power of the wind. Embed into a piece of Equipment to increase SPD by 10.
tips_30061_MendingStone_1,寄宿着森林之力的纹章，镶嵌在装备上可以提高2%治疗加成。,An Insignia containing the power of the forest. Embed into a piece of Equipment to increase Healing by 2%.
tips_30062_MendingStone_2,寄宿着森林之力的纹章，镶嵌在装备上可以提高4%治疗加成。,An Insignia containing the power of the forest. Embed into a piece of Equipment to increase Healing by 4%.
tips_30063_MendingStone_3,寄宿着森林之力的纹章，镶嵌在装备上可以提高6%治疗加成。,An Insignia containing the power of the forest. Embed into a piece of Equipment to increase Healing by 6%.
tips_30064_MendingStone_4,寄宿着森林之力的纹章，镶嵌在装备上可以提高8%治疗加成。,An Insignia containing the power of the forest. Embed into a piece of Equipment to increase Healing by 8%.
tips_30065_MendingStone_5,寄宿着森林之力的纹章，镶嵌在装备上可以提高10%治疗加成。,An Insignia containing the power of the forest. Embed into a piece of Equipment to increase Healing by 10%.
tips_30066_MendingStone_6,寄宿着森林之力的纹章，镶嵌在装备上可以提高12%治疗加成。,An Insignia containing the power of the forest. Embed into a piece of Equipment to increase Healing by 12%.
tips_30071_VolatileStone_1,寄宿着月亮之力的纹章，镶嵌在装备上可以提高2%暴击。,An Insignia containing the power of the moon. Embed into a piece of Equipment to increase Crit by 2%.
tips_30072_VolatileStone_2,寄宿着月亮之力的纹章，镶嵌在装备上可以提高3%暴击。,An Insignia containing the power of the moon. Embed into a piece of Equipment to increase Crit by 3%.
tips_30073_VolatileStone_3,寄宿着月亮之力的纹章，镶嵌在装备上可以提高4%暴击。,An Insignia containing the power of the moon. Embed into a piece of Equipment to increase Crit by 4%.
tips_30074_VolatileStone_4,寄宿着月亮之力的纹章，镶嵌在装备上可以提高5%暴击。,An Insignia containing the power of the moon. Embed into a piece of Equipment to increase Crit by 5%.
tips_30075_VolatileStone_5,寄宿着月亮之力的纹章，镶嵌在装备上可以提高6%暴击。,An Insignia containing the power of the moon. Embed into a piece of Equipment to increase Crit by 6%.
tips_30076_VolatileStone_6,寄宿着月亮之力的纹章，镶嵌在装备上可以提高7%暴击。,An Insignia containing the power of the moon. Embed into a piece of Equipment to increase Crit by 7%.
tips_30081_SourceStone_1,寄宿着繁星之力的纹章，镶嵌在装备上可以提高3前置能量。,An Insignia containing the power of the stars. Embed into a piece of Equipment to increase Start ENG by 3.
tips_30082_SourceStone_2,寄宿着繁星之力的纹章，镶嵌在装备上可以提高6前置能量。,An Insignia containing the power of the stars. Embed into a piece of Equipment to increase Start ENG by 6.
tips_30083_SourceStone_3,寄宿着繁星之力的纹章，镶嵌在装备上可以提高9前置能量。,An Insignia containing the power of the stars. Embed into a piece of Equipment to increase Start ENG by 9.
tips_30084_SourceStone_4,寄宿着繁星之力的纹章，镶嵌在装备上可以提高12前置能量。,An Insignia containing the power of the stars. Embed into a piece of Equipment to increase Start ENG by 12.
tips_30085_SourceStone_5,寄宿着繁星之力的纹章，镶嵌在装备上可以提高15前置能量。,An Insignia containing the power of the stars. Embed into a piece of Equipment to increase Start ENG by 15.
tips_30086_SourceStone_6,寄宿着繁星之力的纹章，镶嵌在装备上可以提高18前置能量。,An Insignia containing the power of the stars. Embed into a piece of Equipment to increase Start ENG by 18.
tips_30091_MorbidStone_1,寄宿着太阳之力的纹章，镶嵌在装备上可以提高2%暴击伤害。,An Insignia containing the power of the sun. Embed into a piece of Equipment to increase Crit DMG by 2%.
tips_30092_MorbidStone_2,寄宿着太阳之力的纹章，镶嵌在装备上可以提高4%暴击伤害。,An Insignia containing the power of the sun. Embed into a piece of Equipment to increase Crit DMG by 4%.
tips_30093_MorbidStone_3,寄宿着太阳之力的纹章，镶嵌在装备上可以提高6%暴击伤害。,An Insignia containing the power of the sun. Embed into a piece of Equipment to increase Crit DMG by 6%.
tips_30094_MorbidStone_4,寄宿着太阳之力的纹章，镶嵌在装备上可以提高8%暴击伤害。,An Insignia containing the power of the sun. Embed into a piece of Equipment to increase Crit DMG by 8%.
tips_30095_MorbidStone_5,寄宿着太阳之力的纹章，镶嵌在装备上可以提高10%暴击伤害。,An Insignia containing the power of the sun. Embed into a piece of Equipment to increase Crit DMG by 10%.
tips_30096_MorbidStone_6,寄宿着太阳之力的纹章，镶嵌在装备上可以提高12%暴击伤害。,An Insignia containing the power of the sun. Embed into a piece of Equipment to increase Crit DMG by 12%.
tips_40000_baoxiang,"游戏自然产出的宝箱,开启获得装备打造素材",A chest produced by the game. Open it to receive Raw Iron.
tips_40001_baoxiang,"游戏自然产出的宝箱,开启获得装备打造素材",A chest produced by the game. Open it to receive Raw Iron.
tips_40002_baoxiang,"游戏自然产出的宝箱,开启获得装备打造素材",A chest produced by the game. Open it to receive Raw Iron.
tips_40003_baoxiang,"游戏自然产出的宝箱,开启获得产出物",A chest produced by the game. Open it to receive its contents.
tips_40005_bigTaskleader201,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*50，金币*20000</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*50,Coin*20000</color> sent to Team Leaders from Guild Quests"
tips_40006_bigTaskleader301,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*75，金币*30000</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*75,Coin*30000</color> sent to Team Leaders from Guild Quests"
tips_40007_bigTaskleader401,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*100，金币*40000</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*100,Coin*40000</color> sent to Team Leaders from Guild Quests"
tips_40014_bigTaskleader501,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*150，金币*50000</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*150,Coin*50000</color> sent to Team Leaders from Guild Quests"
tips_40008_bigTaskleader202,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*50，木质宝箱钥匙*1</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*50,Deadwood Chest key*1</color> sent to Team Leaders from Guild Quests"
tips_40009_bigTaskleader302,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*75，木质宝箱钥匙*1</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*75,Deadwood Chest key*1</color> sent to Team Leaders from Guild Quests"
tips_40010_bigTaskleader402,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*100，白银宝箱钥匙*1</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*100,Gleaming Chest key*1</color> sent to Team Leaders from Guild Quests"
tips_40015_bigTaskleader502,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*150，白银宝箱钥匙*1</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*150,Gleaming Chest key*1</color> sent to Team Leaders from Guild Quests"
tips_40016_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40017_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40018_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40019_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40020_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40021_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40022_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40023_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40024_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40025_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40026_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40027_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40028_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40029_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40030_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40031_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40032_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40033_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40034_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40035_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40036_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40037_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40038_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40039_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40040_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40041_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40042_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40043_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40044_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40045_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40046_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40047_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40048_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40049_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40050_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40051_adventure,通过大冒险获得的宝箱，内有丰富奖励,Chest filled with rewards available via Adventure Mode
tips_40052_pvpstagereward,随机开出1个1级纹章,Open to randomly receive 1 level 1 insignia
tips_40053_pvpstagereward,随机开出1个2级纹章,Open to randomly receive 1 level 2 insignia
tips_40054_pvpstagereward,随机开出1个3级纹章,Open to randomly receive 1 level 3 insignia
tips_40055_pvpstagereward,随机开出1个4级纹章,Open to randomly receive 1 level 4 insignia
tips_40056_pvprankreward,随机开出3个C级宠物碎片,Class C Monster Fragments (3 pcs)
tips_40057_pvprankreward,随机开出3个B级宠物碎片,Class B Monster Fragments (3 pcs)
tips_40058_pvprankreward,随机开出3个A级宠物碎片,Class A Monster Fragments (3 pcs)
tips_40059_pvprankreward,随机开出3个S级宠物碎片,Class S Monster Fragments (3 pcs)
tips_40060_pvprankxianshisuipian,随机开出某宠物3个碎片,Open to randomly receive 3 monster fragments
tips_40061_pvprankxianshisuipian,随机开出某宠物3个碎片,Open to randomly receive 3 monster fragments
tips_40062_pvprankxianshisuipian,随机开出某宠物3个碎片,Open to randomly receive 3 monster fragments
tips_40063_advanturegoldbox,随机开出一定量钻石,Open to randomly receive amount of diamond
tips_40064_pvpbox,开启宝箱可以随机获得嫦娥碎片（光）或道成寺钟碎片（火）或温迪戈碎片（木）1个,Open to randomly receive 1 Moon Devine Fragment(Light) or Maiden Dojoji Fragment(Fire) or Wendigo Fragment(Grass)
tips_40065_towerbox,开启宝箱可以随机获得独角兽碎片（暗）或伊芙利特碎片（火）或龙宫童子碎片（水）1个,Open to randomly receive 1 Pegasus Fragment(Dark) or Ifrit Fragment(Fire) or Ryuku Doji Fragment(Water)
tips_40066_bfregmentda,随机开出30个B级宠物碎片,Class B Monster Fragments (30 pcs)
tips_40067_afregmentda,随机开出50个A级宠物碎片,Class A Monster Fragments (50 pcs)
tips_40068_bigTaskleader601,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*200，金币*60000</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*200,Coin*60000</color> sent to Team Leaders from Guild Quests"
tips_40069_bigTaskleader602,公会任务发给队长的宝箱，内有  <color=#FFCC00>个人贡献值*200，黄金宝箱钥匙*1</color>,"Chest filled with 
<color=#FFCC00>Guild Pts*200,Golden Strongbox key*1</color> sent to Team Leaders from Guild Quests"
tips_40070_commonfregmentda,随机开出整只B级宠物(通过碎片方式)，小概率开出A级宠物(通过碎片方式),"Reward one Class B Monster (by ways of fragments), or small chance of one Class A Monster (by ways of fragments)"
tips_40071_rarefregmentda,随机开出整只A级宠物(通过碎片方式)，小概率开出S级宠物(通过碎片方式),"Reward one Class A Monster (by ways of fragments), or small chance of one Class S Monster (by ways of fragments)"
tips_40072_epicfregmentda,随机开出整只S级宠物(通过碎片方式)，小概率开出SS级宠物(通过碎片方式),"Reward one Class S Monster (by ways of fragments), or small chance of one Class SS Monster (by ways of fragments)"
tips_50001_jingyanyaoshui,测试用tips,test Open Sockets: Reveals a Gem slot after opening.Open Sockets: Reveals a Gem slot after opening.Open Sockets: Reveals a Gem slot after opening.
tips_50002_chujichongwujingyanyaoshui,宠物经验提升 60点,Increases a monster's EXP by 60
tips_50003_zhongjichongwujingyanyaoshui,宠物经验提升 300点,Increases a monster's EXP by 300
tips_50004_gaojichongwujingyanyaoshui,宠物经验提升 1500点,Increases a monster's EXP by 1500
tips_50005_chujipilaoyaoshui,恢复20点活力,Supply 20 enegry
tips_50006_zhongjipilaoyaoshui,恢复50点活力,Supply 50 enegry
tips_50007_gaojipilaoyaoshui,恢复100点活力,Supply 100 enegry
tips_50008_shuangbeijingyanyao,宠物经验200%倍率获得提升，可生效3次,Increases a monster's EXP rate by 200% for 3 times
tips_50009_sanbeijingyanyao,宠物经验300%倍率获得提升，可生效5次,Increases a monster's EXP rate by 300% for 5 times
tips_70001_fangyuxingwuqi,宠物穿戴,Worn by monsters.
tips_70002_fangyuxinghuyao,宠物穿戴,Worn by monsters.
tips_70003_fangyuxinghujia,宠物穿戴,Worn by monsters.
tips_70004_fangyuxingshouzhuo,宠物穿戴,Worn by monsters.
tips_70005_fangyuxingjiezhi,宠物穿戴,Worn by monsters.
tips_70006_fangyuxinghushenfu,宠物穿戴,Worn by monsters.
tips_70007_wulixingwuqi,宠物穿戴,Worn by monsters.
tips_70008_wulixinghuyao,宠物穿戴,Worn by monsters.
tips_70009_wulixinghujia,宠物穿戴,Worn by monsters.
tips_70010_wulixingshouzhuo,宠物穿戴,Worn by monsters.
tips_70011_wulixingjiezhi,宠物穿戴,Worn by monsters.
tips_70012_wulixinghushenfu,宠物穿戴,Worn by monsters.
tips_70013_fashuxingwuqi,宠物穿戴,Worn by monsters.
tips_70014_fashuxinghuyao,宠物穿戴,Worn by monsters.
tips_70015_fashuxinghujia,宠物穿戴,Worn by monsters.
tips_70016_fashuxingshouzhuo,宠物穿戴,Worn by monsters.
tips_70017_fashuxingjiezhi,宠物穿戴,Worn by monsters.
tips_70018_fashuxinghushenfu,宠物穿戴,Worn by monsters.
tips_70019_zhiyuanxingwuqi,宠物穿戴,Worn by monsters.
tips_70020_zhiyuanxinghuyao,宠物穿戴,Worn by monsters.
tips_70021_zhiyuanxinghujia,宠物穿戴,Worn by monsters.
tips_70022_zhiyuanxingshouzhuo,宠物穿戴,Worn by monsters.
tips_70023_zhiyuanxingjiezhi,宠物穿戴,Worn by monsters.
tips_70024_zhiyuanxinghushenfu,宠物穿戴,Worn by monsters.
tips_101,会掉落武器,Will drop weapon
tips_102,会掉落护甲,Will drop armor
tips_103,会掉落头盔,Will drop helmet
tips_104,会掉落护手,Will drop gauntlet
tips_105,会掉落鞋子,Will drop shoes
tips_106,会掉落戒指,Will drop ring
name_90001_jinbi,金币,Coin
name_90002_zuanshi,钻石,Diamond
name_90003_rongyudian,荣誉点,Honor Points
name_90004_tongtiantabi,暗黑碎片,Dark Fragment
name_90005_gonghuibi,个人贡献值,Guild Pts
name_90006_huolizhi,活力,Energy
name_90007_jingyanzhi,经验值,EXP
name_90008_huodongdian,先行者碎片,Fragment of the Forerunners
tips_90001,游戏中一般的货币,A common currency in the game
tips_90002,游戏中最通用的货币,A common currency in the game
tips_90003,竞技场货币，可通过竞技场商店购买商品,"Currency you get from PvP, to purchase merchandise in PvP Store"
tips_90004_tongtiantabi,通天塔玩法获得的货币，可通过通天塔商店购买商品,"Currency obtained from Tower Of Darkness, use to purchase items in the Tower Store"
tips_90005_gonghuibi,公会玩法获得的货币，可通过公会商店购买物品,"Currency obtained thru Guild Activities,use to purchase items in the Guild Store"
tips_90006_huolizhi,玩家活力,Player Energy
tips_90007_jingyanzhi,可以增加角色经验值,To increase character's experience
tips_90008_huodongdian,活动期间，每日探索游戏，完成相应任务，收集先行者的碎片。利用碎片兑换先知为你准备的特别奖励！,"During the event period, explore the game and complete specified tasks to collect Forerunner Fragments. These fragments can be used to exchange for rewards!"
name_40011_pvprankxianshijinbi,大金币箱子,Giant Box of Gold
name_40012_pvprankxianshijinbi,中金币箱子,Medium Box of Gold
name_40013_pvprankxianshijinbi,小金币箱子,Small Box of Gold
tips_40011_pvprankxianshijinbi,能获得大量金币,Receive a large amount of Gold
tips_40012_pvprankxianshijinbi,能获得很多金币,Receive a lot of Gold
tips_40013_pvprankxianshijinbi,能获得一定量金币,Receive a certain amount of Gold
name_10018_jinjiejuanzhou,妖力晶核lv1,Crystal Ball Core lv 1
name_10019_jinjiejuanzhou,妖力晶核lv2,Crystal Ball Core lv 2
name_10020_jinjiejuanzhou,妖力晶核lv3,Crystal Ball Core lv 3
tips_10018_jinjiejuanzhou,装备强化打造的材料,Equipment forging material
tips_10019_jinjiejuanzhou,装备强化打造的材料,Equipment forging material
tips_10020_jinjiejuanzhou,装备强化打造的材料,Equipment forging material
