#TEXT,TEXT,TEXT
id,chinese,english
speech_summon4,那个……我们能救救她吗，感觉有点可怜……,So… So what are we gonna do? I sorta feel bad for her…
speech_summon5,没想到你还是个好心肠的人。救冰雪女王很简单，只要你和她结成契约就好了。,"I didn't know you were so kind-hearted. Saving her is quite simple actually, you just need to seal a monster pact with her."
speech_summon6,契约？,Monster… pact?
speech_summon7,就像刚才我们的契约一样，你使用记载着冰雪女王信息的古书，就可以通过契约将冰雪女王召唤过来。。,Just like the one you and I made a moment ago. You use the ancient records of Chione and you will be able to summon her.
speech_summon8,不过以你现在的力量，召唤冰雪女王的话，就无法维持我的作战状态了。,"But in your current state, if you summon Chione, you won't be able to also use me for battle."
speech_summon9,救人要紧！,Well let's save her first and see!
speech_zhenrongxuanze1,你们竟然救了我……,"Ohh, so you saved me after all…"
speech_zhenrongxuanze2,哼，虽然有些不爽，不过你也和这家伙结成了契约，我们之间也没有战斗的必要了。,"Hmmph, even though I don't like it, you've sealed a monster pact with this guy. We have no reason to fight each other anymore."
speech_zhenrongxuanze3,现在以你的灵力，不足够同时驱使我和雪女两个这样等级的妖怪。我就先休息，让她来保护你吧。,"At your current strength, you're not able to use a high level monster like Chione along with me at the same time. So I'll go take a break, and you can let Chione protect you for now."
speech_zhenrongxuanze4,现在你们应该给我解释下状况了吧……,So now you can finally explain what all of this is about…
speech_zhenrongxuanze5,别慌，好像有家伙循着味道过来了……我们先把这些家伙干掉再说。,Ahh don't worry about it! It seems that someone has followed my scent here… Let's take care of that first!
speech_shanghuapotips,新伙伴花魄也是可以上阵的哦~还记得如何操作吧！,Our new Flower Pixie can also join the team. Remember how to add monsters to the team?
speech_shangmantuoluotips,新伙伴曼陀罗是个超级奶妈，回血全靠他啦！,"Our new Mandrake is a healer, so you can rely on it to recover your monsters' HP!"
speech_exp1,击败妖怪，得到这些像火苗一样的东西，就是信仰之力。,Defeating monsters will give you this stuff that looks like fire. That's Mytho Essence.
speech_exp2,只要吃下信仰之力，妖怪就会成长，试试吧？,"If you feed a monster this essence, it will grow. Let's give it a try!"
speech_exp3,你看，是不是觉得变强了~除了宠物能够升级，宠物技能也是能够升级的哦~,"See? Don't I look stronger? (And more beautiful...) Not only the monster is upgraded, its abilities can be upgraded further too."
speech_exp4,获得了信仰之力，我们就会更强大！我们快去抢信仰之力吧！,We will become stronger when we receive more Mytho Essence! Let's go and get more!
speech_exp5,其实有很多办法获得信仰之力，不一定非要抢其他妖怪的……,"Actually there are a lot of ways to get mytho essence, you don't always have to steal it from other monsters…"
speech_exp6,不可能，现在镇上的妖怪都知道，这是最快的获得信仰之力的办法。,Who are you kidding? All the monsters in town know that's the quickest way to get more mytho essence.
speech_exp7,肯定有人在散布谣言，这样下去大家都会死的。,"Hmm, I wonder who started spreading this kind of rumor. Everyone will die if this keeps up."
speech_exp8,喂，你现在是我们的宿主，是跟我们绑定在一起的，只有跟我们一起行动去阻止妖怪自相残杀了。,"Hey, you're supposed to be our keeper and you are bound with us. You can only stop monsters from killing each other by taking action together."
speech_exp9,……,…
speech_exp10,你一定要小心，契约双方有一方死亡，另一方也会死亡的……,"You should be careful. When the monster pact is sealed with between a monster and its keeper, if one dies, the other will die too…"
speech_equip1,哼，笨影子还不是乖乖被我打趴下了，有了代行者的力量，本狐狸今非昔比了~,"See, I told you I could beat that stupid shadow! With my new keeper, I'm better than ever!"
speech_equip2,你不是说来谈判吗，怎么上来就开打了……,Didn't you say we should try to negotiate? Why did we just run up and start swinging?
speech_equip3,能动手解决的，为什么要动口~多亏了笨影子，我们拿到了好东西呢。,"Sometimes it's better just to save your breath for the fight. Anyway, thanks to that stupid shadow, we got something super useful!"
speech_equip4,什么东西？,Like what?
speech_equip5,装备，看来笨影子来人界的时候还带过来了异界的装备，有了这些我们的实力也有了提高。,A piece of Equipment! It looks like that puppet brought some equipment from Mythos. With this we will be much stronger!
speech_houbeiwei,支援位置开启，可以统御更多的宠物了。多余三只宠物时，可以认真考虑一下让谁做前排，让谁做替补了哦！,"Backup positions unlocked. You can control more monsters now. When you want to use more than 3 monsters, you should consider which to be active at the start, and which to be your backup."
speech_shop,商店会有自动刷新时间，当然，也可以通过消耗钻石刷新，多来看看吧~,"The store automatically refreshes at a set time, but of course you may also spend some diamonds to manually refresh. Make sure to check often!"
speech_xinshoushilian,愿望树生长着两颗果实，金色果实通往拥有无限金币的米达斯宫，银色果实通往可以获得大量信仰之力的至福乐土。,"The Wishing Tree has 2 fruits: the golden fruit which leads to Palace of Midas and mountains of coins, and the silver fruit which leads to the Fields of Elysium with tons of Mytho Essence."
speech_xinshoutower1,拥有通天塔的钥匙，就可以解救被黑暗组织囚禁在里面的妖怪了。,"With the Tower of Darkness key, you can rescue  monsters that have been captured by the dark organization."
speech_xinshoutower2,通天塔一共有3座，分别是“试炼之塔”、“死亡之塔”、“绝望之塔”。,"The Tower of Darkness has 3 stages: Tower of Guantlets, Tower of Death, and the Tower of Despair."
speech_xinshoutower3,参与通天塔玩法能够获得暗黑碎片，在通天塔商店购买装备打造材料、稀有宠物碎片哦~,"By playing the Tower of Darkness, you can get dark fragments, which can be used to purchase equipment forge materials and rare monster fragments in the Tower Store."
speech_xinshoutower4,为了安全起见，我们先去拯救被囚禁在第一座通天塔——试炼之塔的妖怪吧~,"To play it safe, let's go rescue the monsters being held in the first tower - the Tower of Gauntlets."
speech_xinshoupvp1,这里是竞技场，是代行者们磨练技巧的地方了。,This is the Arena! Here is where all keepers battle to their master techniques.
speech_xinshoupvp2,每次竞技会消耗竞技次数，赢得胜利可以获得荣誉点。,An Arena Entry will be used each time you enter the Arena. 
speech_xinshoupvp3,荣誉点可以在竞技商店购买宠物进阶材料、稀有宠物碎片哦~,A victory will reward you with Honor Points which can then be exchanged in the Arena Store for monster advancement materials and rare monster fragments!
speech_xinshoucompose,低级的纹章或材料可以通过合成魔法变成更高级的纹章或材料，有不用的材料时就来合成吧。,Crafting allows players to turn low grade insignia and materials into high grade insignia and materials. Simply use any of your uneeded materials.
speech_xinshouguild1,公会是志同道合的代行者伙伴们交流信息的地方。,Joining a guild is the best way to meet and chat with other monster keepers.
speech_xinshouguild2,在公会许愿池，每天可以进行一次许愿。向三位命运女神许愿的效果不同，付出越多收获越大。,"You can make a wish once a day at the Guild Wish. Making a wish via the 3 different goddesses will yield different effects, and the more spent, the more you shall receive. "
speech_xinshouguild3,公会会向代行者们发布一些任务。,Guilds will post quests for their members to participate in. 
speech_xinshouguild4,完成任务不但能得到大量贡献值和金币，还可能得到一些不得了的材料呢。,"Completing these quests will not only give large amounts of contribution points and coins, but may also possibly drop some awesome materials."
speech_xinshouguild5,公会任务需要组队完成，不过队长会有额外奖励呢。,"Guild quests will require the efforts of player teams to be completed, and team captains will get extra rewards."
speech_xinshouguild6,这里是公会基地，可以将自己的妖怪作为佣兵派遣到这里，公会伙伴们就可以雇佣了~,This is the guild base. You may dispatch some of your monsters as mercenaries here to be hired and used by other players.
speech_xinshouguild7,当然，雇佣会有相应的佣金，来试试看吧~,Of course players will have to pay a fee when hiring mercenary monsters. Let's give it a try!
speech_xinshouadventure1,这可是个将空闲不用的宠物派遣锻炼的好去处，还可以得到丰厚的回报哦~,This is a good place to send some idle monsters to train and even bring back some awesome rewards.
speech_xinshouadventure2,大冒险根据产出不同，分为“强化”、“进阶”、“究极”三个种类，冒险的时间也有5h、8h、12h可以选择呢，要根据自己的需求合理参与哦~,"Adventures are divided into three types based on their output: upgrades, evolution, and ultimate. Adventure time can also be selected: 5h, 8h, or 12h. Simply choose whichever suits your needs."
speech_xinshouadventure3,先来跟我一起看看“强化”冒险吧~,"Come with me and let's check out the ""upgrades"" adventure!"
speech_xinshouadventure4,每个冒险任务会列出一系列“获得额外奖励条件”。,"Each adventure quest will list a series of ""bonus reward requirements."" "
speech_xinshouadventure9,派出冒险的宠物越符合条件需求，获得额外奖励的概率就越大呢！,The more the monsters you dispatch for the adventure meet these requirements the higher your chance of receiving bonus rewards.
speech_xinshouadventure5,可以通过“筛选”按钮快速挑选出符合额外奖励条件的宠物，跟我来试试。,You can quickly select monsters that meet the bonus requirements by using the filter button. Let's give it a try!
speech_xinshouadventure6,当你选择好冒险的5只宠物后，点击探险按钮，就冒险成功啦！自己试试吧~,"After you have selected 5 monsters for the adventure, tap the explore button, and the adventure will be successful. Let's try now!"
speech_xinshouadventure7,悄悄的告诉你，如果不想等待冒险时间，也可以通过钻石快速完成探险~跟我来看看吧~,"I'll let you in on a little secret… If you don't want to wait for the adventure time, you can also spend some diamonds to speed up the exploration. Let's give it a shot!"
speech_xinshouadventure8,这里列出了你所有小队的探险情况哟，点击“立即完成”按钮，就可以立即召回冒险的宠物并获得冒险奖励，当然，没有钻石可是不成的~,"The statuses of all your adventure teams are listed here. Tap the ""Complete Now"" button to immediately recall your monsters and receive the adventure rewards. "
speech_xinshoudecompose,可以将没用的装备和宠物分解掉，转化成打造或者进阶材料，这可是变废为宝的好方法哦~,You may discard any useless monsters or equipment and turn them into forge or evolution materials. This is the best way to get value from any unused items.
speech_chongwuqianghuashi,恭喜获得了贤者墨水！玩家等级达到8级时，在宠物界面可以进阶宠物，能够大幅提升宠物战斗力哦！,Congratulations! You've received some Sage's Ink! Players can advance their monsters via the monsters menu after reaching level 8. Advancing monsters can greatly increase their BP!
speech_xinshouchongwujinjie,当然，满足一定的道具、金币和等级要求才能完成进阶哦~,"Of course, you must first meet the set item, coin, and level requirements to advance a monster."
speech_xinshoukaikongshi1,恭喜获得了装备开孔石！玩家等级达到20级时，在宠物界面可以装备开孔，开孔后的装备能够镶嵌纹章。,Nice! You've received an Insignia Stone! Players can use insignia stones on equipment via the monsters menu to open slots for attaching insignias after reaching level 20. 
speech_xinshoukaikongshi2,镶嵌纹章能够大幅提升宠物战斗力哦！,Attaching insignias can greatly increase monsters' BP!
speech_xinshouxiangqian1,装备达到蓝色品质后就可以开孔了，品质越高，开孔上限越高。,"Blue equipment or higher can have slots, and the higher the grade of the equipment, the higher the slot limit."
speech_xinshouxiangqian2,开孔后，就可以将形状对应的纹章镶嵌进去了，纹章分为9种，给装备附加的属性各不相同。,"After opening a slot, you can attach the corresponding insignia. There are 9 types of insignia, each boosting different stats for the equipment."
speech_xinshouxiangqian3,如果开到的孔不满意，还可以重复开孔，直到开到满意的形状为止~,"If you are not happy with the slots, you can re-open the slots until you are satisfied with the results."
speech_xinshouxiangqian4,每次开孔，开出孔的数量和形状都是随机的，运气不好的话，打开的孔也可能被重新锁上。。。自己试试吧~,"Each time you open slots, the amount and type of slots are randomized. If you are not having any luck with it, slots that have been opened can be re-locked. Let's give it a try!"
speech_xinshoulock1,是否担心开到了心仪的孔在下次开孔时被换掉呢，锁孔功能就可以帮到你啦！跟我看看锁孔吧~,Worried that the slots you are happy with will be changed the next time you open more? Try locking them! Let me show you how!
speech_xinshoulock2,在这里，可以将想保留形状的孔锁住。锁住孔后，每次开孔都会消耗一定量的钻石来保证这个孔不变化哦~,"Here you can save the types of slots you would like to keep. After locking a slot, opening other slots will consume a set amount of Diamonds to ensure that the locked slots are not changed."
speech_0fightqian1,小狐狸，你就别挣扎了，乖乖将信仰之力交给我吧。,"Hello little fox, ohh don't struggle... Be a good fox now and give me your Mytho Essence!"
speech_0fightqian2,你们是谁？！为什么会出现在我的房间里？,"Who are you, and why are you in my room?!"
speech_0fightqian3,来不及解释了，快点战斗，不然我们都得死！（吟唱咒语）从现在起，我九尾天狐与你结成契约，你是我在人界的代行者。,"No time to explain! Quick, we must fight them off, otherwise it will be the end of us both! From now on, we have a pact, you and I! You will be my Monster Keeper in the real world!"
speech_0fightqian4,怎……怎么回事？啊！,Wha… What's going on? Hey!!
speech_0fightzhong1,怎么办，好像攻击不起作用了。,What do we do now? Our attacks are useless!
speech_0fightzhong2,快戴上你的眼镜！,"Quick, put on your eyepiece!"
speech_0fightzhong3,眼镜？这个是装饰品呀。,"Eyepiece! I dunno, it looks like an antique!"
speech_0fightzhong4,没时间了，快戴上，你就可以看到她的弱点。,No time to worry about that now! Just put it on and you will be able to see their weakpoints!
speech_0fighthou1,呼……胜利了，没想到你还挺能干嘛。,Whew… We won! I wasn't sure if you had it in ya.
speech_0fighthou2,我叫九尾，从今天起就是你的契约妖怪了，你叫什么名字？,"My name is Nine-Tails, and from today I will be your assigned monster. And your name is…"
speech_0fightruodian,界面左侧列出了怪物所有受击点，第一个点是默认受击点。,"Monster target points are listed on the left, with the first weakpoint selected by default."
speech_0fightruodian1,攻击默认受击点可不是明智的选择哦~要找到怪物真正的弱点，才能有效地打击怪物~,Attacking the default target point is not always the best choice. You should search for the monster's real weakpoints to attack it more effectively.
speech_0fightjihuo,太棒了！我们找到了冰雪女王的弱点！点击弱点，发出集火指令。,Nice! We have found Chione's weakpoint! Tap it to concentrate your attacks on it.
speech_0fightjihuo1,干的漂亮，下面一鼓作气击破冰雪女王的弱点吧！,Great job! Now let's go for it and destroy Chione's weakpoint!
speech_kaijiaxing1,有没有发现这个弱点有些特别？没错！它是有血条的！有血条的弱点是可以被打掉的。,Notice anything special about this weakpoint? That's right! It has an HP bar. Weakpoints with HP bars can be destroyed.
speech_kaijiaxing2,打掉这类弱点大多数时候会削弱boss能力或者暴露更多弱点，但是也有例外哦~自己小心鉴别吧~,"Destroying this kind of weakpoint will usually weaken the boss' abilities or reveal more weakpoints, but there are exceptions. You'll have to decide yourself."
speech_kaijiaxing3,有没有发现这个弱点有些特别？没错！它是有血条的！有血条的弱点是可以被打掉的。,Did you notice anything special about this weakpoint? That's right! It has an HP bar. Weakpoints with HP bars can be destroyed.
speech_kaijiaxing4,打掉这类弱点大多数时候会削弱boss能力或者暴露更多弱点，但是也有例外哦~自己小心鉴别吧~,"Destroying this kind of weakpoint will usually weaken the boss' abilities or reveal more weakpoints, but there are exceptions. You'll have to decide yourself."
speech_element1,对面水属性小怪均被我方木属性宠物克制，容易击杀。,The enemy water type monsters can be countered and defeated easily by our grass type monsters.
speech_element2,敌方阵容变强了，出现了克制我方属性的小怪！要利用属性克制关系，好好应对哦！,"The enemy formation has become stronger, and contains monsters that counter our own! Remember the elemental affinity to deal with them!"
speech_duoruodian,boss有多个弱点哦，鉴定成功后，考虑一下合适的攻击顺序吧~,"Bosses can have many weakpoints, so after discovering them, consider the best order for attacking them."
speech_yincangruodian,注意到了吗？有些弱点的图标以问号形式出现，是不会提示位置的呢，需要自己找到哦~,Notice that some weakpoints have a question mark? Is it indicating a certain spot? You'll have to find out yourself!
guide_0dazhao,<color=#ffcc00>大招</color>能量已满，<color=#ffcc00>点击</color>释放,"Power is full, <color=#ffcc00>tap</color> to cast <color=#ffcc00>ultimate ability</color>."
guide_0findwp,根据提示<color=#ffcc00>形状</color>找到<color=#ffcc00>弱点</color>,"Find the <color=#ffcc00>weakpoint</color> on the monster 
according to these <color=#ffcc00>shapes</color>. "
guide_tips,看形状,Notice the shape
guide_tips1,找同形状弱点,Find the same shape weakpoint
guide_0zhaoyaojing,"拖动<color=#ffcc00>照妖镜</color>至
弱点位置进行<color=#ffcc00>鉴定</color>","Hold the <color=#ffcc00>Mytho Lens</color> on the monster 
until the weak point is <color=#ffcc00>revealed</color>."
guide_drag,拖动,Drag
guide_hold,停留,Hold
guide_0jihuo,<color=#ffcc00>点击</color>头部，<color=#ffcc00>集火</color>弱点,"<color=#ffcc00>Tap</color> the head to <color=#ffcc00>concentrate
your attacks</color>  on it."
guide_0dazhao1,注意使用<color=#ffcc00>大招</color>，尽快打败冰雪女王！,"Be sure to use your <color=#ffcc00>ultimate abilities</color>
and quickly defeat Chione!"
guide_1PhyDazhao1,<color=#ffcc00>点击</color>释放<color=#ffcc00>大招</color>,"<color=#ffcc00>Tap</color> to cast 
<color=#ffcc00>ultimate ability</color>"
guide_1PhyDazhao2,"<color=#ffcc00>快速点击</color>怪物！
让伤害更猛烈些吧！","<color=#ffcc00>Keep tapping</color> on the 
monster for more damage"
guide_zhaoyaojing,是不是忘记找弱点了呢~,"Did you forget to search 
for enemy weakpoints?"
guide_huanguai1,"<color=#ffcc00>点击</color>宠物，可以进
行<color=#ffcc00>后备宠物</color>替换","<color=#ffcc00>Tap</color> a monster to swap it out 
with one from a <color=#ffcc00>backup position</color>."
guide_huanguai2,"宠物有生命危险了！
快替换后备宠物","One of your monsters is in danger, 
quickly swap it out for a backup monster!"
guide_Fadazhao,"冰雪女王大招对<color=#ffcc00>多个目标</color>
造成伤害，<color=#ffcc00>点击</color>图标施放","Chione's ultimate deals damage to 
<color=#ffcc00>multiple targets</color>. <color=#ffcc00>Tap</color> the icon to cast it."
guide_Picruodian1,"<color=#ffcc00>长按图标</color>可查看<color=#ffcc00>弱点说明</color>，
没有花瓣的花魄就没有连击了","<color=#ffcc00>Tap and hold</color> the icon to view the 
<color=#ffcc00>weakpoint info</color>. A Flower Pixie with 
no pedals has no combo attack."
guide_Picruodian2,"<color=#ffcc00>长按图标</color>可查看<color=#ffcc00>弱点说明</color>，
没有根的曼陀罗就不会治疗自己了","<color=#ffcc00>Tap and hold</color> the icon to view the 
<color=#ffcc00>weakpoint info</color>. A Mandrake with 
no root won't be able to heal itself."
guide_Jihuoxiaoguai,<color=#ffcc00>点击</color>水哇鬼，<color=#ffcc00>集火</color>击杀小怪,"<color=#ffcc00>Tap</color> the Phase Frog to 
<color=#ffcc00>concentrate your attacks</color> on it."
guide_summon1,这里能够<color=#ffcc00>召唤</color>到宠物，与宠物结成契约,"You can <color=#ffcc00>summon</color> monsters 
here and seal the monster pact."
guide_summon2,试试夜之召唤,Give Dusk Summon a try!
guide_summon3,看看能不能救出冰雪女王！,See if you can rescue Chione!
guide_task1,完成了新的任务！,You have completed a new quest!
guide_task2,可以领取奖励了！,You can collect a reward!
guide_task3,看看这次会有什么奖励哦~,"See what kind of reward 
you get this time!"
guide_task4,"很棒哦~领取奖励就可以
拿到<color=#ffcc00>曼陀罗的碎片</color>啦！","Awesome! Collect the reward 
to get <color=#ffcc00>Mandrake fragments</color>!"
guide_task5,又有任务完成了哦！,You've completed another quest!
guide_task6,"哇！这次的奖励是<color=#ffcc00>信仰之力</color>，
可以用来给<color=#ffcc00>宠物升级</color>哦！","Wow! This time you received some <color=#ffcc00>Mytho Essence</color>. 
Use this to <color=#ffcc00>level up your monsters</color>!"
guide_hechengpet1,有新的宠物可以合成！,You have new craftable monsters!
guide_hechengpet2,进入<color=#ffcc00>宠物图鉴</color>界面,Enter the <color=#ffcc00>Monster Book</color> menu.
guide_hechengpet3,<color=#ffcc00>合成宠物</color>都是在这里进行哦~,Here is where you can <color=#ffcc00>craft monsters</color>!
guide_hechengpet4,"有了花魄的加入，
我们会更强大！","With Flower Pixie, our 
team is much stronger!"
guide_hechengpet5,太棒了！已经拿到足够合成<color=#ffcc00>花魄的碎片</color>了！,"Great! You now have enough 
<color=#ffcc00>fragments to craft Flower Pixie</color>!"
guide_hechengpet6,现在就去与花魄签订契约吧！,"Go and seal the monster 
pact with Flower Pixie now!"
guide_hechengpet7,现在就去与曼陀罗签订契约吧！,"Go and seal the monster 
pact with Mandrake!"
guide_hechengpet8,"记得这里吗？合成宠物
都是在这里进行哦~","Remember this place? 
This is where you craft monsters!"
guide_hechengpet9,"有了曼陀罗这个奶妈，
再也不用担心红血啦！","With a healer like Mandrake, you don't 
have to worry about  low HP anymore!"
guide_instance1,让我们开始战斗吧！,Let's go battle!
guide_instance2,选择第一章,Select Chapter 1.
guide_instance3,先来试试第一个副本,Let's try the first stage.
guide_instance4,<color=#ffcc00>点击</color>图标上阵宠物,"<color=#ffcc00>Tap</color> the icons to 
select monsters 
for your team."
guide_instance5,战斗会消耗<color=#ffcc00>活力值</color>，开始战斗吧,"Battles consume <color=#ffcc00>Energy</color>, so go and fight!"
guide_exp1,现在就去给<color=#ffcc00>宠物升级</color>吧！,Let's go <color=#ffcc00>upgrade our monsters</color>!
guide_exp2,升级能使宠物战力提升呢！,"Upgrading a monster increases 
its battle point (BP)."
guide_exp3,这里列出了所有<color=#ffcc00>信仰之力</color>,All of your <color=#ffcc00>Mytho Essence</color> is listed here.
guide_exp4,<color=#ffcc00>点击或者长按</color>可以使用信仰之力哦！,<color=#ffcc00>Tap or tap and hold</color> to use the Mytho Essence.
guide_exp5,再看看如何<color=#ffcc00>升级技能</color>吧~,Now take a look at how to upgrade your abilities.
guide_exp6,"提高技能等级，可以
提升技能伤害呢~","Increasing abilities can increase 
damage against enemies."
guide_ability1,"跟我来看看如何给
宠物升级技能吧","跟我来看看如何给
宠物升级技能吧"
guide_ability2,要常来这里关注自己的宠物,要常来这里关注自己的宠物
guide_ability3,试试给这只宠物升级技能,试试给这只宠物升级技能
guide_ability4,"第一个技能是战斗
中手动施放的大招","第一个技能是战斗
中手动施放的大招"
guide_ability5,"其他技能战斗中自动施放，
点击切换技能","其他技能战斗中自动施放，
点击切换技能"
guide_ability6,"有些技能可以升级，升级
技能要消耗金币和技能点
（点击任意位置结束）","有些技能可以升级，升级
技能要消耗金币和技能点
（点击任意位置结束）"
guide_equip1,"获得了<color=#ffcc00>宠物装备</color>，
去给宠物穿上吧！","You've received some <color=#ffcc00>monster equipment</color>, 
let's go put it on now!"
guide_equip2,这里可以查看到自己所有的宠物哦~,Here you can view all of your monsters.
guide_equip3,给冰雪女王穿上装备吧~,Let's put some equipment on Chione.
guide_equip4,<color=#ffcc00>加号</color>代表这个位置有可穿的装备,"The <color=#ffcc00>symbol</color> indicates you have equipment 
that can be used for this spot."
guide_equip5,穿上装备的宠物更强大啦！,Monsters with equipment are much stronger!
guide_shop1,<color=#ffcc00>普通商店</color>开启啦！,<color=#ffcc00>Normal Store</color> unlocked!
guide_dazao1,恭喜获得了<color=#ffcc00>灵铁</color>，可以<color=#ffcc00>打造装备</color>啦！,"Congratulations! You have received <color=#ffcc00>raw iron</color>, 
which can be used for <color=#ffcc00>forging equipment</color>!"
guide_dazao2,宠物的装备都是可以打造的,All monster equipment can be forged.
guide_dazao3,先让我来教教你如何打造哦！,"Let me teach you how 
to forge equipment!"
guide_dazao4,选择一个要打造的装备,"Select a piece of equipment 
you would like to forge."
guide_dazao5,进入打造界面就可以打造装备了哦！,"Enter the Forge menu 
to forge equipment."
guide_dazao6,"打造装备可是提升宠物
战斗力的重要途径呢！","Forging equipment is an important way 
to increase your monsters' battle power!"
guide_shilian1,<color=#ffcc00>愿望树</color>玩法开启啦！,<color=#ffcc00>Wishing Tree</color> unlocked!
guide_shilian2,还等什么，快进入果实探索吧！,"What are you waiting for?
Let's go explore these fruit!"
guide_tower1,<color=#ffcc00>通天塔</color>玩法开启啦！,<color=#ffcc00>Tower Of Darkness</color> unlocked!
guide_tower2,做好战斗准备，进入试炼之塔,Prepare for battle and enter the first tower.
guide_pvp1,<color=#ffcc00>竞技场</color>开启啦！,<color=#ffcc00>Arena</color> unlocked!
guide_pvp2,"要<color=#ffcc00>布置防御阵容</color>抵御
其他代行者的挑战哦！","<color=#ffcc00>Set a defense team</color> to defend against 
attacks from other keepers!"
guide_hecheng1,<color=#ffcc00>合成</color>功能开启啦！,<color=#ffcc00>Combine</color> unlocked!
guide_adventure1,<color=#ffcc00>大冒险</color>玩法开启啦！,<color=#ffcc00>Adventure mode</color> unlocked!
guide_adventure2,试试看5h的冒险,Let's give the 5h adventure a try.
guide_adventure3,"要关注<color=#ffcc00>概率</color>的变化以
保证获得<color=#ffcc00>额外奖励</color>哦！","Pay attention to the <color=#ffcc00>changes</color> in 
probability to ensure <color=#ffcc00>bonus rewards</color>."
guide_adventure4,"<color=#ffcc00>点击</color>这里，符合条件的
宠物就被<color=#ffcc00>筛选</color>出来啦！","<color=#ffcc00>Tap</color> here and monsters that meet the 
bonus requirements will be <color=#ffcc00>shown</color>."
guide_adventure5,"再次<color=#ffcc00>点击</color>可
以<color=#ffcc00>取消筛选</color>","<color=#ffcc00>Tap</color> again to 
<color=#ffcc00>cancel the filter</color>."
guide_adventure6,"<color=#ffcc00>借用同公会玩家的宠物</color>
能帮助自己达成条件呢！","<color=#ffcc00>Hiring monsters from other guild members</color> can 
also help you reach the bonus requirements."
guide_adventure7,"所有探险小队的情况
在这里一目了然哦！","You can check the status of 
all your adventure teams here."
guide_fenjie1,<color=#ffcc00>分解</color>功能开启啦！,<color=#ffcc00>Discard</color> unlocked!
guide_guild1,<color=#ffcc00>公会</color>玩法开启啦！,<color=#ffcc00>Guilds</color> unlocked!
guide_guild2,"若想<color=#ffcc00>加入其他队伍</color>，
这里能查看哦~","You may check here if you 
would like to <color=#ffcc00>join other teams</color>."
guide_chongwujinjie1,<color=#ffcc00>宠物进阶</color>功能开启啦！,<color=#ffcc00>Monster advance</color> unlocked!
guide_chongwujinjie2,试试进阶这只宠物,Let's try advancing this monster.
guide_chongwujinjie3,进阶宠物可以<color=#ffcc00>全面提升宠物能力</color>,"Advancing a monster <color=#ffcc00>
increases its overall capabilities</color>."
guide_zhuangbeikaikong1,这个装备可以<color=#ffcc00>开孔</color>啦！,"You may use an Insignia Stone to 
<color=#ffcc00>open a slot</color> on this equipment."
guide_zhuangbeikaikong2,"这可是除打造外<color=#ffcc00>提升
装备战力</color>的重要途径呢！","This is a great way to <color=#ffcc00>upgrade your
equipment</color>  without forging your equipment."
guide_zhuangbeilock1,"<color=#ffcc00>锁孔</color>可以防止
心仪的孔消失哦！","You can <color=#ffcc00>lock slots</color> to 
keep them from being changed."
push_linghuoli,九尾狐送来了一箱苹果， 给你补给活力。,9-Tails sent you a box of apple to give you Energy.
push_guildtask1,公会任务倒计时即将结束，没完成的要抓紧咯~,"Guild Quests will expire when the time limit is reached, so make sure to complete them on time! "
push_guildtask2,公会任务已完成，记得去领取奖励哦！,"Guild Quest already completed, remember to go collect the rewards!"
push_tongtianta1,通天塔已刷新！重新挑战，领取丰厚奖励吧。,Tower Of Darkness has refreshed. Go and battle for some more rewards.
push_tongtianta2,距离通天塔刷新仅剩1天，你是否已达塔顶？,"The Tower Of Darkness will refresh in 1 day, have you already reached the top?"
push_pvp,竞技场竞技次数已满，快去向对手发出挑战吧！,"Your Arena chances are full now, go challenge some opponents!"
push_advanture,探险小分队已成功归队，发现不少奇珍异宝，快去看看吧！,Your exploration team has returned with treasures they have unearthed. Go and see what they found!
push_summon,可以进行免费召唤啦，去试试运气吧~,"You have a free monster summon, go and try your luck!"
push_shop,商店都重新进货了，快去瞧瞧吧~,"The store is full of new items now, go and take a look!"
push_huoli,活力值已满，带领宠物战斗吧！,"Your Energy is full, get out there and take your monsters to battle!"
push_long,你的宠物都在等你指挥， 快回来帮他们找信仰之力。,Your monsters are awaiting your command. Go and help them collect more Mytho Essence!
bingxuenvwang3hide_head,猜猜我在哪,Find me
bingxuenvwang3normal_body,默认,Default
bingxuenvwang3normal_head,弱点,Weakpoint
bossxinshouBingxuenvwang3wp01,身体,Body
bossxinshouBingxuenvwang3wp02,头,Head
speech_blt_11_1,为什么街上会有妖怪！这到底是怎么回事？你们是谁，从哪里来，为什么在我的书房里？,"Umm…why are there monsters in the streets? Can someone please tell me what's going on here? Who are you guys, and where did you come from? And why are you in my study?!"
speech_blt_11_2,你这人好多问题呀，难道看不出来吗，我们是妖怪呀，当然是来自异界。,"Oh so many questions! Can't you see? We're monsters! So we came from Mythos, of course."
speech_blt_11_3,……,…
speech_blt_11_4,喂，小狐狸，这个人看起来好笨呀，真的能放心结成契约吗？,"Well little fox, you sure found yourself a slow one here… Are you sure we should go on with this one as your Keeper?"
speech_blt_11_5,……呃解释太复杂你也听不懂，总之我们是异界的妖怪，是通过古书这种媒介来到人界的,"Uh, it's complicated, and you wouldn't understand anyway. The point is we are monsters from Mythos, and we came to your world through the Book of Ancient."
