#TEXT,TEXT,NUM,TEXT,NUM,NUM,NUM,NUM,NUM,NUM,TEXT
puid,nickname,pLevel,monsterId,stage,mLevel,exp,lazy,lazyExp,disposition,skillList
t010071,t010071,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010071,t010071,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010072,t010072,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010072,t010072,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010072,t010072,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010072,t010072,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010072,t010072,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010072,t010072,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010072,t010072,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010072,t010072,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010081,t010081,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010081,t010081,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010081,t010081,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010081,t010081,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010081,t010081,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010082,t010082,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010082,t010082,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010082,t010082,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010082,t010082,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010082,t010082,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010082,t010082,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010082,t010082,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010082,t010082,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010091,t010091,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010091,t010091,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010091,t010091,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010091,t010091,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010091,t010091,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010092,t010092,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010092,t010092,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010092,t010092,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010092,t010092,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010092,t010092,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010092,t010092,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010092,t010092,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010092,t010092,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010101,t010101,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010101,t010101,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010101,t010101,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010101,t010101,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010101,t010101,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010102,t010102,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010102,t010102,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010102,t010102,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010102,t010102,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010102,t010102,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
t010102,t010102,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010102,t010102,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
t010102,t010102,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
fanye1,fanye1,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
fanye1,fanye1,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
fanye1,fanye1,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
fanye1,fanye1,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
fanye1,fanye1,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
fanye2,fanye2,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
fanye2,fanye2,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
fanye2,fanye2,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
fanye2,fanye2,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
fanye2,fanye2,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
fanye2,fanye2,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
fanye2,fanye2,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
fanye2,fanye2,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
doudou1,doudou1,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
doudou1,doudou1,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
doudou1,doudou1,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
doudou1,doudou1,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
doudou1,doudou1,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
doudou2,doudou2,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
doudou2,doudou2,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
doudou2,doudou2,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
doudou2,doudou2,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
doudou2,doudou2,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
doudou2,doudou2,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
doudou2,doudou2,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
doudou2,doudou2,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mumu1,mumu1,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mumu1,mumu1,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mumu1,mumu1,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mumu1,mumu1,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mumu1,mumu1,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mumu2,mumu2,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mumu2,mumu2,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mumu2,mumu2,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mumu2,mumu2,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mumu2,mumu2,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mumu2,mumu2,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mumu2,mumu2,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mumu2,mumu2,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
baiye1,baiye1,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
baiye1,baiye1,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
baiye1,baiye1,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
baiye1,baiye1,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
baiye1,baiye1,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
baiye2,baiye2,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
baiye2,baiye2,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
baiye2,baiye2,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
baiye2,baiye2,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
baiye2,baiye2,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
baiye2,baiye2,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
baiye2,baiye2,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
baiye2,baiye2,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mtong1,mtong1,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mtong1,mtong1,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mtong1,mtong1,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mtong1,mtong1,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mtong1,mtong1,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mtong2,mtong2,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mtong2,mtong2,45,xgWagui,0,40,1,1,1,2,"{""attackSmashSlight"":40,""magicWaterStrong"":40,""ultWagui"":40,""psvWagui"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mtong2,mtong2,45,xgHapi,0,40,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mtong2,mtong2,45,xgLuoxinfu,0,40,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mtong2,mtong2,45,xgHuapo,0,40,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
mtong2,mtong2,45,xgHetong,0,40,1,1,1,4,"{""attackCutSlight"":40,""magicWaterMedium"":40,""ultHetong"":40,""psvHetong"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mtong2,mtong2,45,xgMomo,0,40,1,1,1,5,"{""attackSmashSlight"":40,""magicCureStrong"":40,""ultMomo"":40,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
mtong2,mtong2,45,xgXiyiren,0,40,1,1,1,6,"{""attackCutMedium"":40,""magicPlantSlight"":40,""ultXiyiren"":40,""psvXiyiren"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
xueji1,xueji1,45,xgAmute,0,15,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
xueji1,xueji1,45,xgHuapo,0,15,1,1,1,1,"{""attackStabMedium"":15,""magicPlantSlight"":15,""ultHuapo"":15,""psvHuapo"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
xueji1,xueji1,45,xgLuoxinfu,0,15,1,1,1,1,"{""attackStabTriSlight"":15,""magicCureSlight"":15,""debuffEarthDotStrong"":15,""ultLuoxinfu"":15,""psvLuoxinfu"":1,""lazy"":1,""defend"":1,""phydazhaoPrepare"":1}"
xueji1,xueji1,45,xgMomo,0,15,1,1,1,5,"{""attackSmashSlight"":15,""magicCureStrong"":15,""ultMomo"":15,""psvMomo"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
xueji1,xueji1,45,xgHapi,0,15,1,1,1,4,"{""attackCutMedium"":15,""magicMetalSlight"":15,""buffHot"":1,""ultHapi"":15,""psvHapi"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
xueji2,xueji2,45,xgAmute,0,40,1,1,1,6,"{""attackSmashSlight"":15,""magicWaterSlight"":15,""ultAmute"":15,""psvAmute"":1,""lazy"":1,""defend"":1,""magicdazhaoPrepare"":1}"
